date,unconditional_average_rain,conditional_average_rain,accumlated_rain,satellite_flag
2014-01-01 00:00,0.0000,0.017713439464569092,0.0886,11000000000000000000000000100001
2014-01-01 01:00,0.0000,0.015905188396573067,0.0159,11000000000000000000000001000001
2014-01-01 02:00,0.0000,-999,0.0000,01000000000000000010000000000001
2014-01-01 03:00,0.0000,-999,0.0000,01000000000000100000000000000000
2014-01-01 04:00,0.0000,-999,0.0000,11000000000000000001000000000001
2014-01-01 05:00,0.0000,-999,0.0000,11000000000000000000000000000001
2014-01-01 06:00,0.0000,-999,0.0000,11000000000000000000100000000000
2014-01-01 07:00,0.0002,0.1269093155860901,0.8884,11000000000000010000000000000001
2014-01-01 08:00,0.0000,0.01315342883268992,0.0395,11000000000000000000100000000000
2014-01-01 09:00,0.0000,0.04469464719295502,0.1341,11000000000000000000000000000000
2014-01-01 10:00,0.0000,0.017913927634557087,0.0537,01000000000000000000010000100000
2014-01-01 11:00,0.0000,0.038554844756921135,0.1157,11000000000000000000000001100000
2014-01-01 12:00,0.0000,0.04011622071266174,0.1605,11000000000000000000000000000000
2014-01-01 13:00,0.0002,0.042109744889395576,0.5895,11000000000000000010000000000000
2014-01-01 14:00,0.0001,0.02209365826386672,0.2872,11000000000000000000000000000000
2014-01-01 15:00,0.0001,0.023781963757106235,0.3329,01000000000000100001000000000000
2014-01-01 16:00,0.0001,0.023436546325683594,0.3515,11000000000000000000000000000000
2014-01-01 17:00,0.0001,0.022131601348519325,0.3541,11000000000000000000000000000000
2014-01-01 18:00,0.0001,0.020889750298331764,0.3551,11000000000000000000000000000000
2014-01-01 19:00,0.0010,0.271335312298366,3.7987,11000000000000010000000000000000
2014-01-01 20:00,0.0001,0.020269849470683506,0.2838,01000000000000000000100000000000
2014-01-01 21:00,0.0001,0.01682292612699362,0.2187,11000000000000000000000000000000
2014-01-01 22:00,0.0000,0.014883479901722499,0.1042,11000000000000000000010000000000
2014-01-01 23:00,0.0000,0.011294720073541006,0.0339,11000000000000000000000001000000
2014-01-02 00:00,0.0000,-999,0.0000,11000000000000000000000000100000
2014-01-02 01:00,0.0000,0.024205638095736504,0.0242,01000000000000000010000001000001
2014-01-02 02:00,0.0000,0.014829961583018303,0.0297,11000000000000000000000000000000
2014-01-02 03:00,0.0000,0.014356153085827827,0.0144,11000000000000100010000000000001
2014-01-02 04:00,0.0014,1.2554928064346313,5.0220,01000000000000000001000000000001
2014-01-02 05:00,0.0000,-999,0.0000,11000000000000100000000000000000
2014-01-02 06:00,0.0007,0.40407554308573407,2.4245,01000000000000010000000000000001
2014-01-02 07:00,0.0000,-999,0.0000,11000000000000000000000000000000
2014-01-02 08:00,0.0057,2.2873842451307507,20.5865,01000000000000000000100000000000
2014-01-02 09:00,0.0000,-999,0.0000,11000000000000000000000000000000
2014-01-02 10:00,0.0000,-999,0.0000,01000000000000000000010000000000
2014-01-02 11:00,0.0000,-999,0.0000,11000000000000000000000001100000
2014-01-02 12:00,0.0002,0.17000653743743896,0.8500,11000000000000000000000001000000
2014-01-02 13:00,0.0000,0.022123266756534577,0.1106,11000000000000000010000000000000
2014-01-02 14:00,0.0000,0.024098174646496773,0.0964,11000000000000100010000000000000
2014-01-02 15:00,0.0000,0.022659260779619217,0.0906,11000000000000000001000000000000
2014-01-02 16:00,0.0000,0.01984538435935974,0.0992,11000000000000100000000000000000
2014-01-02 17:00,0.0000,0.019319015741348266,0.0966,11000000000000000000000000000000
2014-01-02 18:00,0.0000,0.02003665715456009,0.1002,11000000000000000000000000000000
2014-01-02 19:00,0.0000,0.02186887264251709,0.1093,11000000000000000000000000000000
2014-01-02 20:00,0.0009,0.6384945392608643,3.1925,11000000000000010000100000000000
2014-01-02 21:00,0.0000,0.022164815664291383,0.1108,11000000000000000000000000000000
2014-01-02 22:00,0.0000,0.01969905197620392,0.0985,01000000000000000000010000000000
2014-01-02 23:00,0.0000,0.018172328174114228,0.0909,11000000000000000000000000000000
2014-01-03 00:00,0.0001,0.10433691740036011,0.4173,01000000000000000000000000100001
2014-01-03 01:00,0.0000,-999,0.0000,11000000000000000010000001000000
2014-01-03 02:00,0.0000,-999,0.0000,11000000000000000000000000000001
2014-01-03 03:00,0.0002,0.08990541526249476,0.6293,01000000000000100011000000000000
2014-01-03 04:00,0.0026,1.3473557063511439,9.4315,11000000000000100000000000000001
2014-01-03 05:00,0.0000,-999,0.0000,11000000000000000000000000000001
2014-01-03 06:00,0.0000,-999,0.0000,11000000000000000000000000000000
2014-01-03 07:00,0.0003,0.23606066703796386,1.1803,01000000000000010000000000000001
2014-01-03 08:00,0.0067,2.717020034790039,24.4532,01000000000000000000100000000000
2014-01-03 09:00,0.0000,-999,0.0000,01000000000000000000010000000000
2014-01-03 10:00,0.0000,-999,0.0000,11000000000000000000000000000000
2014-01-03 11:00,0.0000,-999,0.0000,11000000000000000000000000100000
2014-01-03 12:00,0.0000,-999,0.0000,11000000000000000000000001000000
2014-01-03 13:00,0.0000,-999,0.0000,11000000000000000010000000000000
2014-01-03 14:00,0.0000,-999,0.0000,11000000000000000010000000000000
2014-01-03 15:00,0.0000,-999,0.0000,01000000000000000001000000000000
2014-01-03 16:00,0.0000,-999,0.0000,11000000000000100000000000000000
2014-01-03 17:00,0.0000,-999,0.0000,11000000000000000000000000000000
2014-01-03 18:00,0.0000,-999,0.0000,11000000000000000000000000000000
2014-01-03 19:00,0.0000,-999,0.0000,11000000000000010000000000000000
2014-01-03 20:00,0.0000,-999,0.0000,01000000000000000000100000000000
2014-01-03 21:00,0.0000,-999,0.0000,11000000000000000000000000000000
2014-01-03 22:00,0.0000,-999,0.0000,01000000000000000000010000000000
2014-01-03 23:00,0.0000,-999,0.0000,01000000000000000000000000100001
2014-01-04 00:00,0.0000,-999,0.0000,11000000000000000000000001000000
2014-01-04 01:00,0.0000,-999,0.0000,11000000000000000000000000000001
2014-01-04 02:00,0.0001,0.015281533201535543,0.2292,11000000000000000000000000000000
2014-01-04 03:00,0.0012,0.3272881874671349,4.2547,01000000000000000011000000000001
2014-01-04 04:00,0.0000,0.013533534482121468,0.0271,01000000000000100000000000000001
2014-01-04 05:00,0.0004,0.36797842383384705,1.4719,11000000000000000001000000000000
2014-01-04 06:00,0.0001,0.07261472940444946,0.2905,11000000000000010000000000000001
2014-01-04 07:00,0.0000,-999,0.0000,01000000000000000000100000000000
2014-01-04 08:00,0.0001,0.16538530588150024,0.3308,11000000000000010000000000000000
2014-01-04 09:00,0.0000,0.015264295972883701,0.0153,01000000000000000000010000000000
2014-01-04 10:00,0.0000,-999,0.0000,11000000000000000000000000000000
2014-01-04 11:00,0.0000,-999,0.0000,01000000000000000000000000100000
2014-01-04 12:00,0.0007,0.1251883632258365,2.3786,11000000000000000000000001000000
2014-01-04 13:00,0.0028,0.3094445141878995,10.2117,11000000000000000000000000000000
2014-01-04 14:00,0.0009,0.22202137538364955,3.1083,01000000000000000011000000000000
2014-01-04 15:00,0.0000,-999,0.0000,01000000000000100000000000000000
2014-01-04 16:00,0.0000,0.08777159452438354,0.1755,11000000000000000001000000000000
2014-01-04 17:00,0.0000,0.014481566846370697,0.0869,11000000000000000000000000000000
2014-01-04 18:00,0.0000,0.017400095860163372,0.1044,11000000000000000000000000000000
2014-01-04 19:00,0.0000,0.022391044667788913,0.1567,11000000000000000000000000000000
2014-01-04 20:00,0.0012,0.5024479760064019,4.5220,01000000000000010000100000000000
2014-01-04 21:00,0.0000,0.021849472607885088,0.1529,11000000000000000000000000000000
2014-01-04 22:00,0.0000,0.016880039125680923,0.0675,01000000000000000000010000000000
