date,unconditional_average_rain,conditional_average_rain,accumlated_rain,satellite_flag
2004-01-01 00:00,0.0000,0.1574358344078064,0.1574,11000000000000000000000010000000
2004-01-01 01:00,0.0000,0.11230494827032089,0.1123,11000000000000000000000000000000
2004-01-01 02:00,0.0000,0.05794760212302208,0.0579,11000000000000000000000000000000
2004-01-01 03:00,0.0001,0.17467088997364044,0.3493,11000000000000000000000000010000
2004-01-01 04:00,0.0079,1.2492239578910496,28.7322,01000000000000000000001000000001
2004-01-01 05:00,0.0017,0.41909392674763996,6.2864,11000000000000000000000000000000
2004-01-01 06:00,0.0006,0.5032081604003906,2.0128,11000000000000000000000000000001
2004-01-01 07:00,0.0001,0.12732569873332977,0.5093,01000000000000000000000000000011
2004-01-01 08:00,0.0005,0.3001097043355306,1.8007,11000000000000000000000000000000
2004-01-01 09:00,0.0011,0.5697668279920306,3.9884,11000000000000000000000000000001
2004-01-01 10:00,0.0002,0.19674559434254965,0.5902,11000000000000000000000000000001
2004-01-01 11:00,0.0001,0.18524427711963654,0.3705,11000000000000000000000010000100
2004-01-01 12:00,0.0000,-999,0.0000,11000000000000000000000000000000
2004-01-01 13:00,0.0000,-999,0.0000,11000000000000000000000010000000
2004-01-01 14:00,0.0000,-999,0.0000,11000000000000000000000000010000
2004-01-01 15:00,0.0000,-999,0.0000,11000000000000000000000000000000
2004-01-01 16:00,0.0104,2.7114462171282088,37.9602,01000000000000000000001000000000
2004-01-01 17:00,0.0000,-999,0.0000,11000000000000000000000000000000
2004-01-01 18:00,0.0000,-999,0.0000,11000000000000000000000000000000
2004-01-01 19:00,0.0000,-999,0.0000,11000000000000000000000000000010
2004-01-01 20:00,0.0000,-999,0.0000,11000000000000000000000000000000
2004-01-01 21:00,0.0000,-999,0.0000,11000000000000000000000000000000
2004-01-01 22:00,0.0000,-999,0.0000,11000000000000000000000000000000
2004-01-01 23:00,0.0000,-999,0.0000,11000000000000000000000000000000
2004-01-02 00:00,0.0000,-999,0.0000,11000000000000000000000010000000
2004-01-02 01:00,0.0000,-999,0.0000,11000000000000000000000010000100
2004-01-02 02:00,0.0000,-999,0.0000,11000000000000000000000010000000
2004-01-02 03:00,0.0000,-999,0.0000,11000000000000000000000000010001
2004-01-02 04:00,0.0000,-999,0.0000,11000000000000000000001000000000
